0.125698381059528+0i	0.0737273370996967+0.0546144226413782i	0.0770950493991794+0.0550455569691999i	0.0846201912975931+0.0557180692096069i	0.0826158437121127+0.0556530492132263i	0.070310457201504+0.0550576862898639i	0.0627673994013891+0.053890238819343i	0.0571677073950793+0.0542877570774458i
0.717858776529348+0i	-0.722514750948169+0.435472015189796i	-0.736170084729068+0.586155046241566i	-0.762747663307914+0.883701984465508i	-0.763390742146994+0.833438040665474i	-0.775301280670288+0.53012253193698i	-0.704542343150438+0.165613156811789i	-0.818097091329126+0.250509787258041i
0.729149635029276+0i	-0.726326105622009+0.412490923221991i	-0.743176131763042+0.567868172391781i	-0.775997661139868+0.872880879737163i	-0.775782784941581+0.822464688418911i	-0.783545381076062+0.517368337224282i	-0.702283919517016+0.140658651302149i	-0.825673331506234+0.237018913282788i
0.740535163777159+0i	-0.728961207284952+0.389347399456133i	-0.749205186268286+0.549598201944861i	-0.788512354547206+0.862293136345532i	-0.787472667040304+0.811780430745949i	-0.791293920235303+0.505094804392747i	-0.698746554687545+0.115720903118142i	-0.833232024218985+0.224114072525212i
0.752014915976609+0i	-0.730420328666571+0.366047160597493i	-0.754283103849068+0.531361278695075i	-0.800345445947002+0.851975309997286i	-0.798519238449157+0.801422149640225i	-0.798625612468856+0.493328493562356i	-0.693917200740719+0.0908117123258903i	-0.840884825735966+0.211792775369943i
0.763588441133673+0i	-0.730696325974017+0.342592190763407i	-0.758431731668272+0.51316897009587i	-0.811550530722943+0.841959082940358i	-0.808981887149941+0.791421862267945i	-0.805621267528047+0.482090525088965i	-0.687773944315385+0.0659421720717315i	-0.848747018273835+0.200044044584395i
0.775255285074519+0i	-0.729773739130226+0.318981730262504i	-0.761668374495541+0.495028928356396i	-0.822180923843208+0.832271713531024i	-0.818920499822354+0.781807095660202i	-0.812364120615269+0.471396603302076i	-0.680285250154406+0.0411240570262012i	-0.856937966799083+0.188847775363598i
0.78701498996325+0i	-0.727627882002379+0.295213376283483i	-0.76400529048619+0.476945575233278i	-0.832289572417711+0.82293644769513i	-0.828395520711921+0.772601196706336i	-0.818940263757558+0.461256878028628i	-0.671409227900247+0.0163713790789116i	-0.86558160485131+0.178173814841665i
0.798867094319879+0i	-0.724223914005754+0.271284329613739i	-0.76544920570927+0.458920821882481i	-0.841929044613255+0.813972883771816i	-0.837468099447046+0.763823562418197i	-0.825439162763388+0.45167561158826i	-0.661092929192724-0.00829784554957197i	-0.874806909599537+0.167980716617902i
0.810811133038431+0i	-0.719515891016415+0.247192831186861i	-0.766000839073171+0.440954839923098i	-0.851151586088573+0.805397282875937i	-0.846200318392495+0.755489774473905i	-0.831954239829534+0.442650613861272i	-0.649271693459787-0.0328595644054513i	-0.884748314658289+0.158214120435523i
0.822846637405202+0i	-0.713445802807804+0.222939842806382i	-0.765654433070723+0.423046904763484i	-0.860009235796868+0.797222817012256i	-0.854655489396641+0.747611619999753i	-0.838583494953255+0.434172401367834i	-0.635868575847409-0.0572813294048434i	-0.895545992707044+0.148804701725654i
0.834973135117146+0i	-0.705942617007211+0.198531038324763i	-0.764397291745457+0.405196339071756i	-0.868553991254923+0.789459746724432i	-0.862898506754294+0.740196978545344i	-0.84543013090825+0.426223031113813i	-0.620793912096188-0.0815195373791661i	-0.907345919423783+0.139665631798745i
0.847190150300416+0i	-0.696921368554904+0.173979182315148i	-0.762209332666577+0.387403585713801i	-0.876838017956654+0.782115519230418i	-0.8709962428053+0.73324954944353i	-0.85260312721856+0.418774546112943i	-0.603945099579788-0.105516192395722i	-0.920299596144927+0.130689486785746i
0.85949720352903+0i	-0.686282357610251+0.149306987056155i	-0.759062672427324+0.369671451667162i	-0.884913888412904+0.775194776438371i	-0.8790179621008+0.726768393071954i	-0.860217694887904+0.411786971835106i	-0.585206713852145-0.129195103532806i	-0.934563277078289+0.121744548892492i
0.871893811843695+0i	-0.673910554440283+0.124550546446463i	-0.754921275971604+0.352006563037702i	-0.892834841418738+0.768699260977107i	-0.887035726189908+0.72074725200053i	-0.868395508261936+0.405205788389725i	-0.564451122578386-0.152457436558705i	-0.950296490729231+0.112670454401679i
0.88437948877075+0i	-0.659675355242254+0.099763451713348i	-0.749740719531749+0.33442107839425i	-0.900655044156988+0.762627606646441i	-0.895124746119823+0.71517361614332i	-0.877264575549592+0.398958808058954i	-0.541539820511814-0.175176547913643i	-0.967659587649408+0.103273171191639i
0.896953744341264+0i	-0.643430893619798+0.0750216891917858i	-0.74346814026886+0.316934706643431i	-0.908429835533141+0.756974998709668i	-0.903363623451276+0.710027493525205i	-0.886958557940664+0.392952394476051i	-0.516325782303572-0.19719205927582i	-0.986809972018835+0.0933193379491828i
0.909616085110258+0i	-0.625017189610928+0.0504293999735896i	-0.736042476348594+0.299577070139339i	-0.916215921198605+0.751732689560008i	-0.911834397466526+0.705279850192058i	-0.897615283773011+0.387066983414126i	-0.488657218317032-0.218303187152493i	-1.00789659166848+0.0825300803211193i
0.922366014176073+0i	-0.604262512822683+0.0261255339834515i	-0.727395139164873+0.282390438173895i	-0.924071480452122+0.746887357668624i	-0.920622286590322+0.700890691406981i	-0.90937412742666+0.381151912591244i	-0.458383218186848-0.238261438479131i	-1.03105217506397+0.0705745494906306i
0.935203031199866+0i	-0.580987445741747+0.00229134257595641i	-0.717451304194736+0.265432824914009i	-0.932056132376552+0.742420303935133i	-0.929814975721434+0.696806776053893i	-0.922371835952847+0.375019651539863i	-0.425361868757012-0.256762937143943i	-1.05638262867096+0.0570636229122621i
0.948126632425249+0i	-0.555011249197579-0.0208414946143367i	-0.70613205585013+0.248781391664329i	-0.940230693725267+0.738306491760406i	-0.939501259710162+0.69295899317833i	-0.936736298403374+0.368439657747435i	-0.389471518985903-0.273440877676164i	-1.0839529692083+0.0415444829912967i
0.961136310698052+0i	-0.526161230827782-0.0429825451938531i	-0.693357665453601+0.232536007171846i	-0.948656645281442+0.734513458428028i	-0.949768811652031+0.689259490963591i	-0.95257768511285+0.361132290641619i	-0.350625898347243-0.28785893174209i	-1.11376920561327+0.0234971613590709i
0.974231555486233+0i	-0.494285876447414-0.0637748701251637i	-0.67905231478241+0.21682269097196i	-0.957395212015438+0.731000157736743i	-0.960700810784117+0.685598744262143i	-0.969976356819136+0.352763502530512i	-0.308793732617223-0.299506871322489i	-1.14575576361745+0.0023346064308763i
0.987411852899901+0i	-0.459272433539806-0.0827890684556897i	-0.663150559497653+0.201796488778636i	-0.966505956756699+0.72771584241064i	-0.972371158956001+0.681842880482953i	-0.988967035788358+0.342941412300587i	-0.264023240547864-0.307800218331757i	-1.17972845837378-0.0225916278885655i
1.0006766857115+0i	-0.421069391515871-0.0995209031478603i	-0.64560574913012+0.18764310483007i	-0.976044803333881+0.724599157098391i	-0.984838057652476+0.67783176190857i	-1.00951897664256+0.331216323727111i	-0.216471362834321-0.312086327742338i	-1.21536375703104-0.0519774399207688i
1.01402553337607+0i	-0.379713732816465-0.113394902311293i	-0.626400413517838+0.174578366242356i	-0.986061449818436+0.721577688096364i	-0.998135849964681+0.673378528997136i	-1.03151240107862+0.317086231708394i	-0.166436626677466-0.311659850262138i	-1.2521662466358-0.0865409826010626i
1.02745787205174+0i	-0.335361843869774-0.123776845247971i	-0.605558257268707+0.162844368573933i	-0.996596225038407+0.718568290199623i	-1.01226529139052+0.668271512397663i	-1.05471233112445+0.300010230765271i	-0.114393115972252-0.305790776424079i	-1.28943786889276-0.126983266879416i
1.04097317462021+0i	-0.288321496588365-0.129998218859124i	-0.583156834094917+0.152701045309518i	-1.00767659287754+0.715478560212405i	-1.02718283412748+0.662279550860191i	-1.0787422195126+0.279432289806354i	-0.0610211041350626-0.293767902057633i	-1.32625451114989-0.173932477028528i
1.05457091070749+0i	-0.239080405558841-0.131395203908515i	-0.559339218470147+0.144412055740817i	-1.01931372229353+0.712209812162478i	-1.04279009297971+0.655161701664964i	-1.10306135246963+0.254817280984664i	-0.00722773877960534-0.27495915195829i	-1.36145760387624-0.227871975864185i
1.06825054670468+0i	-0.188324850328656-0.127363123326743i	-0.534322162413628+0.138224471397074i	-1.03149978748906+0.708661776040583i	-1.05892533181626+0.646681957150828i	-1.12695158566608+0.225699640399143i	0.045850705877062-0.248887370609152i	-1.39366977202143-0.289055541218589i
1.08201154578893+0i	-0.136940365470696-0.117424252612283i	-0.508397565244656+0.13434287033759i	-1.04420689195891+0.704738955369597i	-1.07535940548871+0.636628782803521i	-1.14952001906478+0.191742369259813i	0.0968741451075335-0.215315834912767i	-1.4213432705664-0.357418344734439i
1.09585336794452+0i	-0.0859865259536273-0.101302595732295i	-0.481923970356175+0.132900131633013i	-1.05738860093182+0.700358112433823i	-1.09179880678356+0.624838029174358i	-1.16972387665267+0.152800468745702i	0.144358979331034-0.174332393311718i	-1.44284675663488-0.432497670693642i
1.109775469984+0i	-0.0366403840070312-0.0789944662707959i	-0.455305650448686+0.133929142968093i	-1.07098490908733+0.695455781504497i	-1.10789798002477+0.611216249318087i	-1.18642137055518+0.108979069931556i	0.18677574193292-0.126416208926765i	-1.45658921431478-0.513381611065558i
1.12377730556955+0i	0.00989134362540491-0.0508201232717025i	-0.428958889326442+0.137341194154968i	-1.0849309632165+0.689994188431077i	-1.12328162837781+0.59576010998463i	-1.19844736967872+0.0606739155762889i	0.222678141515744-0.072468809777277i	-1.46117011216627-0.598704488852996i
1.13785832523442+0i	0.0524833682217321-0.0174413447239793i	-0.403268107738331+0.142917207413965i	-1.09916902965321+0.683963714639289i	-1.13757545436006+0.578567060985728i	-1.20470599921684+0.00858216040697724i	0.250847581807527-0.0137938226904212i	-1.45553452272303-0.686702423501758i
1.15201797640447+0i	0.0902102206080552+0.0201657996742165i	-0.378537708963809+0.150316500184795i	-1.11366223345946+0.677380295057058i	-1.15044118716867+0.559833287791834i	-1.20426583833681-0.046324179558638i	0.270428991448498+0.0479815716794093i	-1.43910490684551-0.775330905247988i
1.16625570341987+0i	0.122450999956954+0.0607847379957583i	-0.354947691939211+0.159104478162561i	-1.12840784393334+0.670276933829544i	-1.16160981164774+0.539837328201151i	-1.19643986079943-0.102861739139606i	0.281031167189944+0.111037244656513i	-1.41186152905524-0.862431051654337i
1.18057094755688+0i	0.148960316413955+0.103069458131873i	-0.33252110123248+0.168796379641661i	-1.14344765756387+0.662689668704465i	-1.17090652550077+0.518911033342755i	-1.18083378716061-0.159726445098325i	0.282770211810963+0.173523020214331i	-1.37435269140584-0.945917523746395i
1.19496314704983+0i	0.16989236562417+0.145674331326708i	-0.311108903787416+0.178910497876856i	-1.1588735038338+0.654639397812704i	-1.17826251422172+0.497402634265789i	-1.1573533164339-0.215594000137125i	0.276247194718079+0.233725371148419i	-1.32763196325137-1.02395442687589i
1.20943173711311+0i	0.185776186779205+0.187380494875527i	-0.290393724826476+0.189022640954881i	-1.17482687864265+0.646111578547246i	-1.18371164732862+0.475638393736281i	-1.12617057849663-0.269210399476289i	0.262466571798103+0.290209113710156i	-1.27313675644088-1.09508887030165i
1.22397614996335+0i	0.197451152439992+0.227199644689522i	-0.26990960830532+0.198814580129028i	-1.19149278481778+0.637035686136037i	-1.18737353890186+0.453889074392197i	-1.08765955027164-0.319455821368904i	0.242714542735378+0.341913384168789i	-1.21253473958603-1.15832382335953i
1.23859581484171+0i	0.205978754589621+0.264444280539848i	-0.249072156148218+0.208112335653535i	-1.20908855934658+0.627265580840328i	-1.18942686437182+0.432345540165671i	-1.04231600313876-0.365372411130835i	0.218422237660778+0.388194064584265i	-1.14756796009323-1.21312755229443i
1.25329015803629+0i	0.212547980554747+0.298763245479814i	-0.227212886861291+0.216914090962784i	-1.22784847654778+0.616560920589221i	-1.19007767739451+0.411105148939125i	-0.990678638118861-0.406154607264844i	0.191036608960184+0.428817478344925i	-1.0799195111226-1.25939052653855i
1.26805860290461+0i	0.218387748736816+0.330149483116939i	-0.203613287799243+0.225410908284854i	-1.24800420416799+0.604568907545051i	-1.18952678287702+0.390168265007538i	-0.933265395893212-0.441107025680631i	0.161914414591541+0.463918687543773i	-1.01111752709704-1.2973485119418i
1.28290056989626+0i	0.224693172825146+0.358931319190607i	-0.177537119771151+0.234005443670419i	-1.26975987122745+0.590805314901388i	-1.18793856287737+0.369442907104373i	-0.870534712413576-0.469578204514666i	0.132245313397093+0.493940649974388i	-0.942480581065463-1.32749195876919i
1.29781547657564+0i	0.232565174139012+0.385759093389071i	-0.148263274210954+0.243334246875318i	-1.29325878836302+0.57463416877933i	-1.18541176840656+0.348755481120441i	-0.802877937084309-0.49087909883216i	0.103001885879991+0.519568653142481i	-0.875100282198613-1.35047849782764i
1.31280273764482+0i	0.242956610245778+0.411596414828369i	-0.115125429738754+0.254298043055411i	-1.31853692273284+0.555246925259758i	-1.18195128518663+0.327866587830281i	-0.730647634588479-0.504194578512981i	0.0749089086212206+0.541669701097032i	-0.809852215756001-1.36705999091422i
1.32786176496649+0i	0.256613104628809+0.437720489414374i	-0.0775688147106647+0.268101519159139i	-1.34545632387194+0.531644897081708i	-1.17743916206737+0.306492774195988i	-0.654227379144977-0.508496312015554i	0.0484216448602106+0.561240614391178i	-0.747424859888366-1.37803033434737i
1.34299196758708+0i	0.273993120749962+0.465729059833082i	-0.035238454975186+0.28629885194203i	-1.37361040849845+0.502633796692605i	-1.17160363151177+0.284337615112046i	-0.574151175916052-0.502468461341633i	0.0237028215462667+0.579362452419289i	-0.688356460844601-1.38419624607918i
1.3581927517599+0i	0.29514998545828+0.497541527904419i	0.0118833561481028+0.310832014124558i	-1.40219380763797+0.466847424685107i	-1.16398697803025+0.261138342728481i	-0.491282732517643-0.484465738270547i	0.000590113103178793+0.597152642478492i	-0.633070647992004-1.38637070602703i
1.37346352096848+0i	0.319560689588957+0.535367400215867i	0.0632726767222344+0.344033623779758i	-1.42983546628492+0.422829284651165i	-1.15391784544008+0.236736743370271i	-0.407062213735619-0.452538366764948i	-0.0214489958558007+0.615699812645731i	-0.581901776883397-1.38538683154892i
1.38880367594995+0i	0.345897772145049+0.581595701378093i	0.117584651479286+0.388543524709434i	-1.45441037377192+0.369214474810595i	-1.14050200962108+0.21118333886781i	-0.323813085790747-0.404579935848061i	-0.0433682170867982+0.635960587805193i	-0.535100260772666-1.38212736924923i
1.40421261471858+0i	0.371770783584046+0.638538827860765i	0.172322002154138+0.447062227538584i	-1.47287986376372+0.305061842620638i	-1.12265797562061+0.184877973027932i	-0.245062582967618-0.338674637658395i	-0.0665752683658724+0.658596103480081i	-0.492807414657673-1.37755985386185i
1.4196897325894+0i	0.393522759791518+0.707959817651661i	0.223538767044057+0.521851995315692i	-1.48126607474278+0.23036901975454i	-1.09923632496783+0.158731429852793i	-0.175755886571183-0.253717380146713i	-0.0928972975421913+0.683737265744039i	-0.454991652900205-1.37275848293399i
1.43523442220191+0i	0.406251270808726+0.790358196160365i	0.265766329236388+0.613937443272168i	-1.47492662201215+0.146729363536354i	-1.06926217828138+0.134296287639154i	-0.122146030041681-0.150309865151538i	-0.124405862441108+0.710704905373311i	-0.421348928528758-1.36888253555844i
1.45084607354394+0i	0.404286981312608+0.884129372734581i	0.292436891257365+0.722105939359593i	-1.44930221466342+0.0579371999433624i	-1.0323055574707+0.113768176444318i	-0.0910834058753278-0.0317504696011101i	-0.163033508432461+0.737780942943175i	-0.391195430096063-1.36707667755998i
1.46652407397555+0i	0.382295561537331+0.984941545842312i	0.29703290259673+0.842072578852025i	-1.40116290428284-0.0298391285817111i	-0.988895859037935+0.0997383101952976i	-0.0885482351567083+0.0953422041741753i	-0.209990827475199+0.762203636875517i	-0.36341512001296-1.36827826400485i
1.48226780825313+0i	0.336858742828811+1.0858474864305i	0.27486554186821+0.966407149568253i	-1.33002730947584-0.108742360554353i	-0.940781285094231+0.0946490173881283i	-0.117686513207106+0.221403562496544i	-0.265154617935407+0.78056149139334i	-0.336541199516015-1.37297363434693i
1.49807665855348+0i	0.267917238357757+1.17848826454187i	0.224835852654017+1.08570007624105i	-1.23905057397952-0.170871595766427i	-0.890799336321102+0.100091242683506i	-0.177182108363217+0.335652646264482i	-0.326751532976171+0.789592908191101i	-0.309007047969572-1.38101620521755i
1.51395000449812+0i	0.179230744769221+1.25513252471405i	0.150200916883708+1.19078608818428i	-1.13469360957838-0.210337343227183i	-0.842286235930789+0.116272956474013i	-0.26099177356689+0.428726797298266i	-0.391618074037694+0.787104005013605i	-0.279494438137266-1.39163340176359i
1.52988722317757+0i	0.0774393176929103+1.31063199473472i	0.0577648474575097+1.27504881506202i	-1.02512923287132-0.224721076914835i	-0.798253683831532+0.141968146253611i	-0.359828774202496+0.49500002135959i	-0.4560012844685+0.772546420582343i	-0.247215365433562-1.4036556520638i
1.54588768917585+0i	-0.029819915761224+1.34333834378321i	-0.0441167353693711+1.33568103880641i	-0.918159331836564-0.215223416076232i	-0.76073523566682+0.17497332139527i	-0.463679083412066+0.533450039899338i	-0.516509518818723+0.746973301262584i	-0.211990161993571-1.41585872991151i
1.56195077459497+0i	-0.135760385260764+1.35472258413642i	-0.147654111526651+1.37348857408072i	-0.81964660804708-0.185624656937355i	-0.730571094963781+0.212793631638814i	-0.564075671693229+0.546895932512555i	-0.570765046181658+0.712484915400252i	-0.174116516437366-1.42725136993179i
1.57807584907962+0i	-0.235519648615948+1.34819639231915i	-0.246974120918932+1.39170443724728i	-0.732959475185159-0.140793767338235i	-0.707602810739247+0.253219896670715i	-0.655275780132717+0.54034740409849i	-0.61757294643744+0.671525089540916i	-0.134137657697248-1.43720723586637i
1.59426227984189+0i	-0.32634719483886+1.32784984478422i	-0.338489950263399+1.39459895815611i	-0.65926871057452-0.0854488809274082i	-0.691061041649501+0.294626232709266i	-0.734308505660235+0.519383231846637i	-0.656718135345627+0.626338272179208i	-0.0926295223695223-1.44544961675366i
1.61050943168608+0i	-0.407224923498432+1.29755002456713i	-0.420591024325544+1.38642296638969i	-0.598236268690968-0.0234628860422225i	-0.679939257189484+0.336011351804896i	-0.800361447146504+0.489071055788656i	-0.688614955167369+0.578695006719056i	-0.0500671316151741-1.45195678269123i
1.62681666703364+0i	-0.478300342931876+1.26048780315339i	-0.493067512298712+1.37082915814766i	-0.548712025884719+0.0423457782973327i	-0.673253591388492+0.376893602911284i	-0.853998837641833+0.453481171571881i	-0.713980150158868+0.529837522185824i	-0.00677035686827219-1.45685265333889i
1.64318334594823+0i	-0.540373170408601+1.21905992088553i	-0.556552984577804+1.35067528514186i	-0.509257467166859+0.110130648517322i	-0.670181623182435+0.417160704095106i	-0.896497669493988+0.415615683754046i	-0.733600580995557+0.480547777012078i	0.0370979514965052-1.46031745639564i
1.65960882616075+0i	-0.594523829349592+1.17493480946139i	-0.612103257753385+1.32805048872723i	-0.478470560553545+0.178815933897104i	-0.670114060161335+0.456931627498401i	-0.929390629395826+0.37754862880441i	-0.74819783156801+0.431258209928523i	0.0815090862171563-1.46252697668298i
1.67609246309463+0i	-0.64188204028556+1.12918866371531i	-0.660923631201565+1.30439737917365i	-0.455155533575768+0.247880420237401i	-0.672657425605067+0.49645088613275i	-0.954196589384124+0.340634292883373i	-0.758364197407268+0.382160453859158i	0.126538912599525-1.46361576962964i
1.69263360989107+0i	-0.683500397897859+1.08244815919237i	-0.704213184855272+1.28065409516462i	-0.438393527697072+0.31717194427183i	-0.677615385001893+0.536015005943007i	-0.972284964380296+0.30570889491988i	-0.764542242086674+0.333294504408121i	0.172340264958477-1.46365615470156i
1.70923161743443+0i	-0.720295432042351+1.03501252942871i	-0.743087540268585+1.25738086895783i	-0.427558721841378+0.386763141354556i	-0.684964599645703+0.575923298978169i	-0.984822750967424+0.273256962675259i	-0.767027197835822+0.284615872401098i	0.219119873548468-1.46264576543754i
1.72588583437773+0i	-0.75302727513181+0.986948020891063i	-0.778548511390533+1.23485937072354i	-0.422308775442468+0.456843405716569i	-0.694832449325339+0.616444032810163i	-0.992767035941949+0.243538024894265i	-0.765979503434876+0.236044460763751i	0.267119241842875-1.46049862616182i
1.74259560716818+0i	-0.782298861335596+0.938156916608473i	-0.811478768215704+1.21316455643118i	-0.422565608218954+0.527636992882354i	-0.707478815871185+0.657788555408875i	-0.996879565552353+0.21667935254599i	-0.761440856292785+0.187500374205736i	0.316597544232036-1.45703676860302i
1.75936028007286+0i	-0.80856325166338+0.888426399973238i	-0.842647635525073+1.1922131291442i	-0.428493773278704+0.599337098036045i	-0.723281268416746+0.700087871828372i	-0.997750184865121+0.192743209599641i	-0.753351096254269+0.138931315144216i	0.36781413669046-1.45198099401991i
1.77617919520442+0i	-0.832132841007344+0.837462792642077i	-0.872719626742623+1.1717937377243i	-0.440478069017857+0.672047456817598i	-0.742721390994938+0.743367932625216i	-0.995822597137102+0.171776645197825i	-0.741565593273833+0.0903349631574769i	0.421008137464667-1.44494062962743i
1.7930516925469+0i	-0.853187442956156+0.78491591078532i	-0.902260685045767+1.15158374202146i	-0.459098385843694+0.74572526939091i	-0.766368960078089+0.787521433066i	-0.991419948855003+0.153850395369073i	-0.725874160358003+0.0417783298435617i	0.476372559922221-1.43540326816046i
1.80997710998167+0i	-0.871780148194632+0.730397213381455i	-0.931739006069054+1.13115682789604i	-0.48509725149461+0.820121738791057i	-0.794859851703814+0.832275459749655i	-0.984770250800525+0.139091869645061i	-0.706023192339034-0.00658537669864095i	0.534020674864525-1.42272669605334i
1.82695478331335+0i	-0.887841079487402+0.673494323655363i	-0.961518469371939+1.1099854356367i	-0.519333628661265+0.894719464229074i	-0.828862912626895+0.877156207442633i	-0.976033194253174+0.127715695632745i	-0.681742920916206-0.0545034362481963i	0.593942826904104-1.40613663065705i
1.84398404629594+0i	-0.901179873729097+0.613783340771762i	-0.991843545986082+1.08744194156224i	-0.562715411231942+0.968669724253208i	-0.869030819893065+0.921454484780631i	-0.96533101480193+0.120053896872355i	-0.652781208098854-0.101616677326602i	0.655953153606208-1.38473545187156i
1.86106423065891+0i	-0.911487918024529+0.550839074672996i	-1.0228154585216+1.06280276660506i	-0.616103297211485+1.04073750393309i	-0.915930699703984+0.964198896414786i	-0.952786939988713+0.116586317201933i	-0.618943879840274-0.14746356495739i	0.719627856055975-1.35752855630889i
1.87819466613347+0i	-0.918341141363729+0.484241761033773i	-1.05436078739033+1.03525979592586i	-0.680181315591905+1.1092678707975i	-0.969952788277129+1.00414729484166i	-0.938575205405121+0.117970256725669i	-0.580138920240522-0.191501553526881i	0.784240184139823-1.32347561537804i
1.89537468047883+0i	-0.921202750648267+0.413577043816708i	-1.0861955375668+1.00394313588505i	-0.755295606665943+1.17219277091025i	-1.03120051852825+1.0398102237354i	-0.92298681208159+0.125066485408668i	-0.536417492588774-0.233152382474581i	0.848701918080175-1.28157290061337i
1.91260359950863+0i	-0.919422446260503+0.338424431809598i	-1.117789768808+0.967957743195588i	-0.841273792726487+1.22710017181091i	-1.09937345700026+1.06952097681803i	-0.906514798263567+0.138957003407911i	-0.487999016988328-0.271876112610626i	0.911525958479417-1.23096873592596i
1.92988074711733+0i	-0.912223572551122+0.258328992650161i	-1.14833917857896+0.926433277618796i	-0.937251629549111+1.27138410873305i	-1.17366453985432+1.09156297049825i	-0.889962201300648+0.160948517999831i	-0.435261416282249-0.307272990981418i	0.97082756557277-1.17110637069846i
1.94720544530682+0i	-0.898662308803025+0.172753343346336i	-1.17674900500064+0.878581881195714i	-1.04154766219007+1.30248109444146i	-1.25270199664055+1.10435431596663i	-0.874575824844432+0.192554831135234i	-0.378673436434382-0.339201827333514i	1.02437976074667-1.10187800714445i
1.96457701421296+0i	-0.877533799978145+0.0810142067152187i	-1.20163031706705+0.823754035232903i	-1.1516331645034+1.31817473546858i	-1.33456907844916+1.10667178495888i	-0.862211207436173+0.235450524693106i	-0.318646573004921-0.367888922172149i	1.06972866901977-1.02376401274366i
1.9819947721323+0i	-0.847190618776092-0.0177774043144941i	-1.2212981871715+0.76148179799195i	-1.26423536874595+1.31692138439494i	-1.41692587317503+1.0978761987971i	-0.855540852556666+0.291384537577986i	-0.255291941760649-0.39398516239176i	1.10435719344173-0.937928879751214i
1.99945803554882+0i	-0.805231403935071-0.124727493494982i	-1.23374666929217+0.691506793878579i	-1.37558288390151+1.29812732979301i	-1.49723559289031+1.07808721651236i	-0.858329756711567+0.362028620375048i	-0.188082316374731-0.418513308125277i	1.12586591677632-0.846257257463993i
2.01696611916075+0i	-0.748016248359348-0.241033568782097i	-1.23656200076736+0.613813261487868i	-1.48175940688164+1.26230717223985i	-1.57306858076426+1.0482567437284i	-0.87581518183666+0.44869977524416i	-0.115439841157313-0.442631968204347i	1.1321302682569-0.751342387045974i
2.03451833590745+0i	-0.669982061817674-0.367559526351338i	-1.2267331508639+0.528730319620897i	-1.57909287817003+1.21108187502811i	-1.6424336578489+1.01010938813711i	-0.915224018395033+0.551819122941207i	-0.0342986470330686-0.467118882367114i	1.12140821004247-0.656480185237966i
2.0521139969964+0i	-0.562803920296823-0.503820393218536i	-1.2003477402272+0.437237997182338i	-1.66449388015897+1.14702725870216i	-1.7040808181966+0.965946175646058i	-0.986392590099836+0.669831434831986i	0.0602470618602299-0.491430509601198i	1.09242867788342-0.565758681815906i
2.06975241193022+0i	-0.414685273528355-0.645897823318523i	-1.15226666701329+0.341707625727407i	-1.73568370134223+1.07343792538313i	-1.75773204560837+0.918324531097069i	-1.10220333326176+0.797115189758431i	0.174934629501724-0.512136192706484i	1.04460241913032-0.484331357888919i
2.08743288853376+0i	-0.210699556850291-0.782681794219312i	-1.07615069825416+0.247377559219346i	-1.79131922062335+0.99409830668879i	-1.80420570014914+0.869615665461001i	-1.27788617294275+0.920314052583104i	0.317293114063625-0.520572575174127i	0.978668175275465-0.418849655693101i
2.10515473298125+0i	0.0635620378719883-0.890388794268878i	-0.965796167202149+0.164657953039406i	-1.8311119964577+0.913115269853157i	-1.84535476316306+0.821412290733873i	-1.52690535410768+1.01317005188308i	0.492210176979571-0.500155075966607i	0.898235623033105-0.37764224293903i
2.12291724982356+0i	0.411337903328709-0.928197970240468i	-0.819416203720067+0.111170172606604i	-1.85609221210441+0.834717336533637i	-1.88359495051273+0.773815297856479i	-1.84987927385846+1.03297405901327i	0.694440295774933-0.425820943789124i	0.812375724496927-0.369395204805611i
2.14071974201548+0i	0.806061644311751-0.84444879544628i	-0.64751889187353+0.109585060879392i	-1.86900189950042+0.76267875998685i	-1.92069256612263+0.724990028852597i	-2.21619886051141+0.928254454968457i	0.898361396523903-0.271556099891604i	0.737601278583237-0.398415856883502i
2.15856151094305+0i	1.17857277579686-0.605438683777679i	-0.478887362493521+0.175878859362235i	-1.87421689342955+0.699073553222285i	-1.95603829161848+0.671995049882333i	-2.55319077314569+0.668911369089446i	1.05583676002997-0.0305855057376472i	0.694381654992832-0.457011781890689i
2.176441856451+0i	1.44002935240969-0.2348484381927i	-0.351873540113608+0.302302076475675i	-1.87626504589339+0.64312028449516i	-1.98616676629812+0.613372218318368i	-2.77220639006162+0.284545734658169i	1.11803332896936+0.265055635708679i	0.695172736906891-0.523013462143463i
2.19436007687023+0i	1.53919425491889+0.185392917412987i	-0.290392711084507+0.455691047764003i	-1.87757084953105+0.591887713855823i	-2.007184323549+0.551248990080622i	-2.82677974455505-0.138747677682148i	1.07057094215246+0.555362308439373i	0.733905040232444-0.571027042208376i
2.21231546904532+0i	1.49242030868398+0.568163280875853i	-0.29008933728875+0.599016100126526i	-1.8778783966519+0.542690059029605i	-2.01790309356159+0.490103281552174i	-2.73927340931224-0.514284545456134i	0.941259190533121+0.790700848478869i	0.791067421515482-0.587997372987674i
2.23030732836214+0i	1.35519142271553+0.867626275575226i	-0.329154646412641+0.711557626286752i	-1.87579359266738+0.494563011938825i	-2.02018286901379+0.433775265042017i	-2.56876793520483-0.799878385216952i	0.773456097385006+0.954489256510147i	0.848041478719677-0.576024234318642i
